type,lat,lon
2,-34.68179,-58.34966
4,-34.65958,-58.46807
2,-34.51939,-58.75147
2,-34.61966,-58.39332
2,-27.42502,-58.97271
2,-27.47584,-58.97296
2,-37.99641,-57.55149
2,-38.58054,-58.73200
2,-31.49289,-60.73493
2,-32.95972,-60.63102
2,-40.15642,-71.35296
2,-32.94297,-60.68691
2,-32.95429,-60.65437
2,-33.00193,-60.67556
2,-31.64950,-60.70545
2,-26.14512,-58.15502
2,-34.92507,-57.94042
2,-34.63435,-58.35676
4,-34.91560,-57.95474
2,-34.78973,-58.37453
2,-27.37254,-59.08861
2,-26.80245,-60.43067
2,-41.13896,-71.28321
2,-33.35954,-60.19685
2,-34.62373,-58.77371
2,-34.70189,-58.62035
2,-34.65749,-58.66610
2,-34.60814,-58.56205
2,-34.74986,-58.59041
5,-34.58215,-58.54036
2,-34.91380,-57.96469
2,-24.19691,-65.28790
2,-27.47080,-58.99942
2,-34.77313,-58.49101
2,-31.52742,-68.60704
2,-34.75464,-58.25368
2,-34.79159,-58.45459
2,-31.53321,-68.52617
2,-34.58259,-58.58172
2,-34.75775,-58.60120
2,-35.65588,-63.75207
2,-35.65964,-63.76459
2,-34.71685,-58.52574
2,-34.76213,-58.39849
5,-34.59293,-58.40604
2,-34.63977,-58.44451
2,-36.61866,-64.29227
2,-38.70023,-62.26869
2,-33.28488,-66.32409
2,-33.30147,-66.32183
2,-26.80263,-60.44694
2,-32.94459,-60.64035
2,-27.48444,-58.83590
2,-32.82066,-61.39606
2,-34.65149,-58.39483
2,-34.55888,-58.45840
2,-34.70270,-58.35928
2,-34.94538,-57.98505
2,-34.77468,-58.62921
2,-32.87950,-61.02454
2,-31.77089,-60.83821
2,-38.72917,-62.22803
2,-31.66764,-60.76750
2,-34.82032,-58.46793
2,-34.09214,-59.02636
2,-34.78292,-58.32905
2,-34.74412,-58.80098
2,-34.44486,-58.90318
2,-33.31444,-60.25374
2,-34.67750,-58.55986
2,-33.33832,-66.33742
2,-34.58983,-58.63359
2,-34.45714,-58.60366
2,-34.42112,-58.73180
2,-41.15866,-71.32593
2,-40.15600,-71.34534
2,-34.57560,-58.76793
2,-34.45190,-59.43989
2,-38.70629,-62.23605
2,-34.64752,-58.44446
2,-34.76919,-58.44246
2,-41.14988,-71.29553
5,-34.61108,-58.43905
2,-26.17776,-58.17974
2,-34.75834,-58.32734
2,-34.51285,-58.80051
2,-27.42420,-59.01689
2,-38.73991,-62.17302
2,-31.53668,-68.52490
2,-31.53089,-68.55322
2,-31.53871,-68.51167
2,-34.65786,-58.78583
2,-36.36138,-56.71697
2,-38.00445,-57.69875
2,-34.67881,-58.50937
2,-34.78986,-58.21783
2,-38.56952,-58.71947
2,-34.66624,-58.47123
2,-41.17063,-71.43843
2,-34.69488,-58.72395
2,-34.60253,-58.42909
2,-37.99636,-57.58417
2,-37.96886,-57.55580
2,-34.56561,-59.11970
2,-31.64315,-60.71394
2,-34.59310,-58.72836
2,-34.68227,-58.70108
2,-34.53656,-58.50826
2,-34.70890,-58.28271
2,-34.68819,-58.36917
5,-34.59605,-58.39113
2,-34.77595,-58.62790
2,-34.48861,-58.73896
2,-31.53341,-68.49191
2,-31.65870,-60.77944
2,-34.77517,-58.64248
2,-36.63915,-64.28776
2,-34.75578,-58.70974
2,-34.76658,-58.31180
2,-34.93660,-58.02707
2,-24.25134,-65.20655
2,-24.25350,-65.27453
2,-24.25619,-65.19267
1,-34.57113,-58.41156
2,-36.58276,-64.29315
2,-34.67897,-58.38888
2,-35.64660,-63.73928
2,-34.62506,-58.78761
2,-34.71912,-58.60460
2,-34.65295,-58.64103
2,-36.68651,-56.68345
2,-34.63467,-58.46874
2,-34.46192,-58.68231
2,-33.88895,-60.55899
2,-33.90630,-60.58750
2,-27.43129,-58.98024
2,-27.43226,-58.98015
2,-31.53765,-68.51481
2,-43.30590,-65.05194
2,-34.42071,-58.73593
2,-34.43652,-58.66777
2,-37.84143,-57.50511
2,-34.84455,-58.39378
2,-28.45712,-65.78970
2,-34.77018,-58.62424
2,-34.60215,-58.75056
2,-34.77212,-58.64639
2,-34.55791,-58.67649
2,-24.25604,-65.27340
2,-38.71164,-62.27174
2,-37.99463,-57.55155
2,-31.61939,-60.68577
2,-31.63946,-60.68455
2,-37.99595,-57.54970
2,-34.56725,-58.43306
5,-34.60305,-58.39516
2,-31.39734,-58.01993
2,-33.26599,-66.33940
2,-31.73460,-60.52669
2,-34.64959,-58.44619
2,-31.53089,-68.55322
2,-31.55769,-68.52391
2,-31.53531,-68.52597
2,-33.36669,-60.19016
2,-38.56676,-58.73897
2,-38.71798,-62.30886
2,-38.75160,-62.27877
2,-38.72042,-62.26022
2,-31.41404,-68.49632
2,-37.97460,-57.57226
2,-24.20187,-65.27777
2,-34.80734,-58.26058
5,-34.59260,-58.40434
2,-37.94987,-57.55799
2,-34.79752,-58.32061
2,-38.71661,-62.19158
2,-24.24523,-65.22356
2,-34.65278,-58.62596
2,-34.77034,-58.64950
2,-34.75138,-58.36221
2,-26.79045,-60.42018
2,-34.69747,-58.62628
2,-34.78532,-58.36961
2,-34.78250,-58.31431
2,-33.30288,-60.25328
2,-27.48971,-58.78328
5,-34.34038,-58.78429
2,-38.95514,-68.05951
2,-34.52580,-58.51945
2,-27.47651,-58.83142
2,-24.19790,-65.28715
5,-34.60425,-58.39692
2,-27.45243,-58.98679
2,-24.18687,-65.30723
2,-34.65176,-59.42761
2,-34.59292,-58.40653
2,-34.93811,-57.92770
2,-34.91718,-57.95837
5,-34.59541,-58.39006
2,-34.94217,-57.98255
2,-40.12445,-71.23096
2,-34.72916,-58.55898
2,-38.73365,-62.26676
2,-34.67090,-58.57388
2,-27.40510,-58.99943
2,-38.04059,-57.56846
2,-27.49866,-58.81677
2,-31.53659,-68.51465
2,-34.51096,-58.67561
2,-34.72390,-58.57095
4,-34.49401,-58.84437
4,-34.49039,-58.83509
2,-31.52861,-68.55447
2,-34.47543,-58.62014
2,-34.49138,-58.60955
2,-34.57818,-58.47711
2,-34.44865,-59.43503
2,-34.81159,-58.62407
2,-31.52624,-68.63256
2,-27.44816,-59.01170
2,-34.63950,-58.85816
5,-34.52762,-58.48143
1,-27.44495,-59.00800
2,-38.72813,-62.24355
2,-34.76050,-58.38528
2,-34.72798,-58.42484
4,-34.52490,-58.76455
4,-34.45061,-58.55104
2,-34.60652,-58.59467
2,-34.71900,-58.45274
2,-34.90940,-58.36806
2,-34.88819,-58.38323
2,-34.18913,-58.94062
2,-34.59942,-58.50142
2,-34.44111,-58.76382
2,-26.76247,-60.43777
2,-34.62346,-58.39975
2,-34.84871,-58.36928
2,-34.68150,-58.55661
2,-34.59795,-58.39743
2,-34.57512,-58.44805
2,-34.56465,-58.61110
2,-34.43957,-58.67362
2,-33.33876,-60.22684
2,-38.72963,-62.24519
2,-33.30111,-66.34104
2,-34.83705,-58.28241
2,-33.30319,-66.33730
2,-33.29939,-66.34213
2,-34.65357,-58.47406
2,-34.58342,-58.68863
5,-34.58955,-58.41217
5,-34.35209,-58.80399
2,-34.73003,-58.39649
2,-38.73354,-62.26659
2,-31.51762,-68.57230
2,-33.72429,-61.99506
2,-33.89416,-60.56896
2,-33.88414,-60.56479
2,-38.71915,-62.26937
2,-33.89252,-60.57391
4,-34.79939,-58.37750
4,-33.00167,-60.77342
2,-41.12310,-71.40624
2,-34.58198,-58.49524
2,-34.66186,-58.71967
4,-28.46032,-65.78305
2,-31.62423,-60.71347
2,-31.58187,-60.69183
2,-36.90473,-60.31933
2,-34.50207,-58.64161
2,-34.34357,-58.79087
2,-34.44226,-59.43855
2,-27.46895,-58.98748
2,-34.46109,-58.54591
2,-34.64740,-58.78716
2,-34.74870,-58.25331
2,-34.91562,-58.36650
2,-34.50049,-58.72670
2,-34.82278,-58.63828
2,-34.77650,-58.25211
2,-34.59323,-58.59424
2,-45.86179,-67.48301
2,-34.52694,-58.55607
2,-38.00116,-57.54994
2,-34.60890,-58.38821
2,-27.51224,-58.80236
2,-34.72486,-58.46781
2,-34.49458,-58.65465
2,-34.70652,-58.50343
2,-34.42579,-58.69203
2,-34.65646,-58.69882
2,-34.45084,-58.81993
2,-27.48216,-59.00509
2,-34.44108,-58.72215
2,-34.58332,-58.74730
2,-38.00193,-57.54238
2,-34.67795,-58.52013
2,-34.61371,-58.49357
2,-37.98373,-57.55281
2,-34.97522,-58.04507
2,-27.51646,-58.94370
5,-34.60483,-58.56414
2,-37.95961,-57.60527
2,-34.55033,-58.72070
2,-34.59926,-58.68815
2,-34.49513,-58.70588
2,-27.49017,-58.78293
2,-34.40165,-58.60539
2,-34.62049,-58.62099
2,-34.91139,-57.96797
2,-24.23206,-65.26355
2,-34.98941,-58.38182
2,-24.23606,-65.26233
2,-33.30626,-66.32254
2,-33.30632,-66.33880
2,-33.29317,-66.33854
2,-33.89793,-60.57330
2,-34.15749,-58.95979
2,-32.99919,-60.76943
2,-34.65562,-58.76649
2,-34.77654,-58.37366
2,-31.66176,-60.76098
2,-34.62352,-58.40024
2,-36.87714,-60.31459
2,-38.05614,-57.56092
2,-34.76868,-58.19532
2,-32.71293,-60.73515
2,-34.60447,-58.39463
4,-34.67038,-58.56281
4,-34.57059,-58.53881
2,-34.70207,-58.38386
2,-34.54357,-58.68645
2,-34.62195,-58.38272
2,-34.83117,-58.49792
2,-34.59935,-58.55518
2,-31.65485,-68.27976
2,-31.53089,-68.55322
2,-31.53216,-68.52630
2,-34.88290,-58.55737
2,-34.77925,-58.30695
2,-31.53089,-68.55322
2,-34.77868,-58.60776
2,-37.99191,-57.57058
2,-38.73852,-62.21748
2,-31.54581,-68.53232
2,-33.31084,-66.34302
2,-27.46196,-58.77785
2,-27.48948,-58.84400
2,-41.15957,-71.30152
2,-31.66654,-60.76482
2,-34.68713,-58.52174
2,-34.52917,-58.75113
2,-34.77057,-58.32495
2,-24.16748,-65.31013
2,-31.74084,-60.52455
2,-34.69968,-58.35244
2,-34.92779,-57.94363
2,-34.82532,-58.23333
2,-34.79604,-58.47449
2,-34.94232,-57.89308
2,-34.69242,-58.30282
2,-34.78914,-58.40843
2,-27.41684,-59.02518
2,-27.44588,-59.02493
2,-27.48260,-58.94606
2,-34.64219,-58.73508
2,-33.33631,-60.21071
2,-33.07467,-60.57751
2,-24.19456,-65.27850
2,-31.45431,-68.40260
2,-24.26481,-65.23471
2,-32.97643,-60.62755
2,-33.34107,-60.19874
2,-34.79317,-58.62183
2,-34.65876,-58.53336
2,-34.67955,-58.61520
2,-31.59063,-60.69866
2,-34.71506,-58.25735
2,-34.59334,-58.64963
2,-34.75999,-58.39627
2,-34.40731,-58.77252
2,-31.75302,-60.50033
2,-31.75423,-60.52065
2,-34.85154,-58.65639
2,-31.51066,-68.56957
2,-34.77707,-58.39178
2,-34.46624,-58.58257
2,-32.94857,-60.63470
2,-32.81195,-60.71848
2,-24.20394,-65.27172
2,-34.74937,-58.45065
2,-26.76352,-60.44488
2,-26.79324,-60.44283
2,-27.44837,-59.00320
2,-34.60560,-58.41649
2,-37.93987,-57.60418
2,-34.65322,-58.35051
2,-34.80525,-58.41827
2,-31.53082,-68.52641
2,-31.53868,-68.52122
2,-31.53512,-68.52167
2,-34.63502,-58.54347
2,-34.49296,-58.61232
2,-24.18331,-65.30576
2,-40.82771,-62.99079
2,-34.79244,-58.63565
2,-40.15656,-71.35002
2,-40.15689,-71.35044
2,-33.05233,-65.61613
2,-38.56434,-58.72624
2,-27.45716,-58.97982
2,-34.75646,-58.33518
2,-40.13349,-71.22208
2,-27.44398,-59.01713
2,-34.73646,-58.60399
2,-26.18916,-58.16827
2,-31.73311,-60.52541
2,-34.47210,-58.65590
2,-27.45264,-58.99168
2,-27.44386,-58.97935
2,-33.31054,-66.34202
2,-31.73147,-60.51868
2,-34.58971,-58.39505
2,-31.60279,-60.67169
2,-34.78144,-58.18143
2,-38.72174,-62.39126
2,-31.52579,-68.50858
2,-34.74921,-58.30286
2,-34.38825,-58.82533
2,-34.68741,-58.39059
2,-27.50556,-58.78566
2,-38.09895,-57.57242
2,-34.57671,-58.53617
2,-34.61682,-58.52136
2,-26.14332,-58.15023
5,-34.60438,-58.39839
4,-33.29309,-66.33936
4,-33.32126,-66.31730
2,-34.10837,-59.02832
2,-34.80326,-58.22173
2,-34.60467,-58.41959
2,-36.53977,-56.68984
2,-34.78330,-58.61989
2,-28.47636,-65.78734
2,-28.43185,-65.77326
2,-34.68637,-58.37106
2,-33.33147,-60.22772
2,-33.33497,-60.22901
2,-33.33827,-60.20515
2,-38.72048,-62.26756
2,-31.60783,-60.67109
2,-38.00220,-57.57489
2,-34.43800,-58.66689
4,-38.94697,-68.09218
2,-34.42701,-58.69147
2,-34.70701,-58.51984
2,-34.63277,-58.38538
2,-31.39532,-58.01739
2,-31.38018,-58.02189
2,-31.39576,-58.01922
4,-34.59559,-58.38219
2,-33.04362,-61.17394
2,-31.72880,-60.52318
2,-33.32197,-66.34311
2,-26.19061,-58.22038
2,-34.58587,-58.37943
2,-34.32416,-58.99254
2,-34.73807,-58.30669
2,-34.60607,-58.38085
2,-34.61378,-58.63942
4,-34.59069,-58.37382
2,-27.43183,-58.98053
2,-34.76596,-58.43644
5,-34.53383,-58.47893
2,-34.65955,-58.72554
4,-51.64739,-69.20862
2,-34.65015,-59.43182
2,-34.61140,-58.50614
2,-37.99568,-57.54979
2,-34.68801,-58.57371
2,-40.15709,-71.35641
2,-45.79050,-67.44192
2,-34.81527,-58.46917
2,-35.18479,-59.09375
2,-36.61265,-64.29007
2,-34.63843,-58.60045
4,-51.62809,-69.23061
2,-27.39825,-58.99926
2,-34.58398,-58.58754
2,-27.43360,-58.99176
2,-34.49969,-58.72978
2,-34.79369,-58.16676
2,-34.57488,-58.48763
2,-27.48164,-58.97768
2,-34.65858,-58.58657
2,-40.15558,-71.34643
2,-34.49541,-58.55232
2,-36.64660,-64.29243
2,-34.89700,-58.36155
2,-28.49698,-65.78642
2,-28.47718,-65.77369
2,-28.43270,-65.77605
2,-27.48354,-58.82532
2,-37.99539,-57.55016
2,-34.46131,-58.63639
2,-26.13781,-58.14879
2,-27.49392,-58.78436
2,-27.47898,-58.83427
2,-27.48381,-58.78740
2,-27.46151,-58.82355
2,-34.66675,-58.37891
2,-31.73403,-60.52903
2,-31.53540,-68.52386
2,-31.55265,-68.52779
2,-34.64582,-58.59133
2,-34.49244,-58.63908
5,-34.59505,-58.39216
2,-34.84480,-58.26483
2,-26.76204,-60.43573
2,-33.89511,-60.54495
2,-28.47051,-65.82128
2,-34.66137,-59.43830
2,-34.60306,-58.37896
2,-38.71850,-62.19182
2,-34.76162,-58.32610
2,-40.15787,-71.35019
2,-33.31644,-60.23913
2,-34.86666,-58.20358
2,-24.19311,-65.30178
2,-34.59651,-58.42008
2,-34.55964,-58.56263
2,-34.46590,-58.65827
2,-34.51598,-58.79306
2,-34.59940,-58.96078
2,-34.45473,-58.60267
2,-34.57506,-58.53947
2,-33.31027,-66.31959
2,-34.40921,-58.72223
2,-34.87484,-57.87309
2,-53.80703,-67.65749
2,-33.89426,-60.57171
2,-33.91398,-60.57463
2,-38.00802,-57.70771
2,-27.47277,-58.97646
2,-34.70429,-58.38295
2,-31.52807,-68.57300
2,-38.68344,-62.29189
4,-34.45164,-58.94789
2,-34.20129,-58.92869
2,-34.54399,-58.71293
2,-34.59910,-58.72923
2,-26.13043,-58.15996
2,-34.99229,-58.38616
2,-33.76313,-60.64807
2,-34.63629,-58.54527
2,-34.55479,-58.80554
2,-26.20098,-58.19742
2,-26.17642,-58.17704
2,-34.54969,-58.69853
2,-34.92163,-58.01011
2,-38.75083,-62.22905
2,-38.70658,-62.26375
2,-28.46819,-65.73432
2,-38.72005,-62.23543
2,-24.23450,-65.27019
2,-34.65908,-58.36953
2,-34.88969,-58.56751
2,-34.64150,-58.43047
2,-34.85690,-58.65106
2,-33.87947,-60.58156
2,-31.53089,-68.55322
2,-40.79933,-62.98237
2,-34.48257,-58.66194
2,-34.73826,-58.31182
1,-27.45254,-58.99889
2,-32.97081,-60.64418
2,-34.91645,-58.58821
2,-38.94265,-68.09722
2,-38.70719,-62.30699
2,-34.66052,-59.43213
2,-26.18756,-58.22495
2,-31.50205,-68.56521
2,-36.88984,-60.33783
2,-27.47926,-58.80171
2,-31.59825,-60.71143
2,-36.63310,-64.30799
2,-36.62365,-64.28616
2,-26.18430,-58.17103
4,-36.91706,-60.30370
2,-43.31075,-65.04373
2,-38.00512,-57.57142
2,-39.09621,-67.08767
2,-35.01520,-58.07002
2,-41.13504,-71.29456
2,-34.65392,-58.42016
2,-34.34811,-58.79359
2,-33.25996,-60.30557
2,-34.69351,-58.64081
2,-38.73947,-62.27968
2,-34.53489,-58.73024
2,-34.50434,-58.66732
2,-37.93856,-57.77190
2,-31.57747,-60.54753
2,-31.57792,-60.75035
2,-27.44986,-58.97753
2,-36.72911,-56.68311
2,-34.47382,-58.65911
2,-34.73670,-58.29412
2,-40.15684,-71.35096
2,-35.27793,-58.20217
2,-26.18140,-58.16807
2,-31.74477,-60.50651
2,-31.74378,-60.50653
2,-38.01526,-57.56669
2,-33.35235,-60.24549
2,-34.90756,-57.94778
2,-34.53533,-59.12418
2,-26.79411,-60.44068
2,-32.94153,-60.66117
2,-32.95388,-60.62674
2,-24.20384,-65.30725
2,-34.47145,-58.51423
2,-26.16606,-58.21165
2,-31.51098,-68.56140
2,-31.64573,-60.71872
2,-34.65844,-58.56229
2,-34.67676,-58.77547
2,-34.40914,-58.76975
2,-34.79750,-58.46577
2,-34.47778,-58.72037
2,-34.95717,-57.96228
2,-34.78257,-58.28759
2,-34.81064,-57.98616
2,-34.57120,-58.48064
2,-34.81880,-58.63892
2,-39.07385,-67.23795
2,-33.88928,-60.57970
2,-34.45147,-58.57188
2,-31.73694,-60.53260
2,-36.72004,-56.67405
2,-33.88321,-60.55827
2,-27.44962,-58.98808
4,-34.78570,-58.36746
2,-34.93098,-57.90095
2,-34.69583,-58.69020
2,-28.47376,-65.78591
2,-31.53317,-68.51529
2,-34.37282,-58.86987
2,-34.46050,-58.89452
2,-34.55058,-58.81160
2,-33.15689,-60.51237
2,-34.59666,-58.43345
4,-37.98937,-57.56149
2,-34.46689,-58.64673
2,-34.62139,-58.49640
4,-40.15712,-71.35167
2,-27.44739,-59.01353
2,-24.38382,-65.11988
2,-32.96411,-60.65016
2,-27.49738,-58.77049
2,-41.16703,-71.31024
2,-43.25345,-65.29642
2,-38.00278,-57.54254
2,-34.51918,-58.74371
2,-34.42577,-58.74570
5,-34.59184,-58.38760
2,-34.34823,-58.78961
2,-38.53904,-58.74373
2,-28.45437,-65.77477
2,-26.48434,-58.31135
2,-34.74338,-58.31090
2,-34.72872,-58.44032
2,-34.29738,-59.32808
2,-34.59894,-58.41332
2,-34.64773,-58.44434
2,-34.64723,-58.67981
2,-34.58199,-58.54868
2,-27.47763,-58.95311
2,-51.62360,-69.21113
2,-51.61865,-69.22479
2,-24.22602,-65.28099
2,-38.00265,-57.56963
2,-34.80547,-58.31258
2,-34.44787,-58.67028
2,-32.94178,-60.66457
2,-31.56842,-68.56010
2,-34.61138,-58.38332
2,-28.45415,-65.74711
2,-24.17900,-65.34632
2,-33.91352,-60.59648
2,-28.45934,-65.71990
2,-34.89927,-58.55670
2,-34.90917,-57.97803
2,-24.23308,-65.26008
2,-41.17001,-71.31260
2,-34.48910,-58.83827
2,-34.91270,-57.95028
2,-34.91032,-57.92977
2,-34.91343,-57.95085
2,-34.59760,-58.40221
2,-27.48289,-58.94277
2,-33.27292,-66.31278
2,-33.89220,-60.57493
2,-34.69140,-58.71904
2,-31.72906,-60.52700
2,-32.75232,-60.73414
2,-27.42420,-58.98106
2,-33.90919,-60.58155
2,-34.92558,-58.38133
2,-34.86712,-58.35940
2,-34.72875,-58.55953
2,-38.71772,-62.26379
2,-26.18337,-58.19018
2,-28.47347,-65.77883
2,-27.49440,-58.80391
2,-27.44799,-58.97948
2,-34.82142,-58.19526
2,-34.59855,-58.69079
2,-33.00707,-60.64118
2,-34.64350,-58.59438
2,-37.16506,-56.90184
2,-32.94874,-60.65422
2,-31.54701,-68.52464
2,-26.17534,-58.20398
2,-34.74748,-58.29470
2,-31.73232,-60.53003
2,-38.00023,-57.60285
2,-34.91164,-57.92995
2,-34.82522,-58.35004
2,-36.89195,-60.32312
2,-34.91897,-58.38291
2,-31.73171,-60.52888
2,-27.46017,-58.97709
2,-34.65972,-58.44255
2,-34.57568,-58.53859
2,-26.79181,-60.44720
2,-35.11590,-58.89836
4,-41.14502,-71.29892
2,-27.50383,-58.83297
2,-34.81949,-58.42484
2,-34.40649,-58.59811
2,-36.59837,-64.30120
2,-34.57582,-58.43485
2,-36.90730,-60.32420
2,-34.53755,-58.77435
2,-34.57726,-58.73383
2,-40.15159,-71.35094
2,-40.12656,-71.24822
2,-38.01590,-57.55188
2,-34.64279,-58.52477
2,-26.14809,-58.15025
2,-34.61184,-58.92364
2,-34.80903,-58.40198
2,-33.30145,-66.33655
2,-43.33933,-65.06043
2,-31.58370,-68.50528
2,-26.17729,-58.19203
2,-26.19976,-58.21036
2,-38.56439,-58.72421
2,-33.33075,-60.21712
4,-34.58642,-58.37439
2,-24.18190,-65.30853
2,-34.79724,-58.24880
2,-34.74502,-58.30389
2,-24.19183,-65.30376
2,-34.56124,-58.44331
2,-34.64563,-58.44744
2,-34.50957,-58.47828
2,-37.98841,-57.57121
2,-34.09900,-59.02128
2,-27.43751,-58.99095
2,-27.37123,-59.09723
2,-27.48684,-58.98354
2,-45.86444,-67.51762
2,-33.30541,-66.32260
2,-34.62626,-58.87934
2,-34.46056,-58.91170
2,-35.02631,-58.42177
2,-38.00308,-57.57256
2,-34.60166,-58.64478
2,-36.88509,-60.31137
2,-37.95805,-57.62641
2,-38.70997,-62.29520
2,-34.70777,-58.51077
2,-27.50807,-58.79227
2,-36.72571,-56.69759
2,-31.56300,-68.51326
2,-34.71265,-58.46109
2,-41.14923,-71.27198
2,-34.46822,-58.66379
2,-34.91690,-57.95061
2,-34.52514,-58.78456
2,-34.55494,-58.57395
2,-38.01322,-57.54390
2,-32.91616,-60.69712
2,-34.79543,-58.61685
2,-34.74135,-58.60945
2,-27.48985,-58.98012
2,-34.55089,-58.74275
2,-27.47305,-58.84925
2,-31.74832,-60.50857
2,-27.45644,-58.98559
2,-38.00713,-57.54289
2,-38.69866,-62.24909
2,-33.26894,-66.34574
2,-33.34572,-66.32733
2,-33.33200,-66.31607
2,-34.76947,-58.24868
2,-34.60718,-58.47738
2,-34.60389,-58.45775
2,-40.13419,-71.22107
2,-40.13144,-71.21285
5,-34.59929,-58.39600
2,-33.00308,-60.61686
2,-36.61413,-64.29377
2,-34.64384,-58.70114
2,-38.75616,-62.26210
2,-24.25506,-65.19756
2,-24.19094,-65.30298
2,-34.47525,-58.69424
2,-34.73851,-58.38213
2,-34.94553,-58.26554
2,-34.66696,-58.50234
2,-34.04008,-59.19403
2,-38.72614,-62.22612
2,-34.64482,-58.39133
2,-33.27080,-66.34399
5,-31.53807,-68.53748
2,-34.46712,-58.66489
2,-37.99901,-57.55217
2,-26.18715,-58.22367
2,-33.29961,-66.33211
2,-34.61012,-58.42102
2,-24.18239,-65.32147
2,-34.45807,-58.91598
2,-38.72333,-62.29674
2,-34.74599,-58.61576
2,-33.10898,-60.55463
2,-34.72687,-58.39721
2,-34.76136,-58.25655
2,-33.04110,-61.16724
2,-32.95616,-60.64510
2,-32.94730,-60.66257
2,-32.94028,-60.70864
2,-34.54664,-58.59472
2,-32.91452,-60.80801
2,-32.99792,-60.76695
2,-34.60081,-58.56881
2,-34.76848,-58.65153
2,-38.75652,-68.10072
2,-34.75308,-58.36491
2,-34.45380,-58.64718
2,-32.92683,-60.80458
2,-38.75449,-62.27499
2,-34.91892,-57.97155
2,-34.90069,-57.99385
2,-31.73542,-60.52417
2,-53.80647,-67.65883
2,-34.44980,-58.55127
2,-31.49946,-68.56511
2,-34.46927,-58.51100
2,-34.79239,-58.61946
2,-28.43024,-65.78600
2,-27.42596,-58.97798
2,-27.46239,-58.78712
2,-33.27662,-66.30044
2,-33.88982,-60.56314
2,-36.61679,-64.28763
2,-33.89222,-60.58066
2,-34.35414,-58.80194
2,-34.67092,-58.39552
2,-34.75852,-58.60227
2,-34.66748,-58.47951
2,-27.48354,-58.83135
2,-27.41720,-59.02477
2,-38.72406,-62.22379
2,-34.80762,-58.27142
2,-31.76978,-60.49413
2,-34.54568,-58.70922
2,-34.90701,-57.95111
2,-38.71474,-62.26394
2,-33.31664,-66.31483
2,-33.29414,-66.30335
2,-34.44430,-58.57325
2,-34.49412,-58.74281
2,-34.63553,-58.54237
2,-31.50669,-68.50885
2,-34.50072,-58.72652
2,-33.29683,-66.29791
2,-38.71617,-62.27355
2,-38.98409,-68.14821
2,-34.67171,-58.51665
2,-38.92533,-68.16602
4,-32.92129,-60.81214
2,-34.56770,-58.45510
2,-26.77891,-60.43778
2,-34.56396,-58.77361
2,-31.63535,-60.70372
2,-41.15519,-71.30096
2,-34.49314,-58.62968
2,-33.33513,-60.20736
2,-32.91874,-60.71866
2,-36.89581,-60.31518
2,-36.89838,-60.32648
2,-33.91176,-60.58460
2,-34.97322,-57.98626
2,-34.72065,-58.32176
2,-38.00638,-57.67544
2,-32.89524,-60.69712
2,-34.62122,-58.76134
2,-33.32388,-60.23778
2,-24.24486,-65.26227
2,-34.76127,-58.33186
2,-34.65220,-58.64140
2,-40.15362,-71.31853
2,-43.30015,-65.10573
4,-32.85768,-61.15126
2,-31.52822,-68.58087
2,-43.30000,-65.09815
2,-34.93827,-57.99226
2,-32.99126,-60.66375
2,-34.67619,-58.56358
2,-27.47067,-58.84840
2,-27.47381,-58.82041
2,-34.69458,-58.74206
2,-34.55291,-58.93464
2,-38.72690,-62.22174
2,-34.46834,-58.57537
2,-34.58428,-58.74931
2,-33.01413,-60.60930
2,-40.82749,-63.02666
2,-34.74317,-58.32922
2,-31.72884,-60.51505
2,-33.89435,-60.57660
2,-36.67958,-56.68714
2,-36.60146,-64.26489
2,-33.67328,-60.40073
2,-34.66843,-58.49850
2,-38.55833,-58.71354
2,-43.25477,-65.33661
2,-33.33681,-60.22165
2,-34.50800,-58.73902
2,-33.30158,-66.34694
2,-34.13578,-59.01076
2,-43.25607,-65.32032
4,-34.60175,-58.49623
2,-34.79136,-58.35654
2,-34.34477,-58.48656
2,-34.42588,-58.74960
2,-33.89770,-60.55819
2,-34.65531,-58.52350
2,-37.99837,-57.58681
2,-34.45162,-59.44054
2,-31.78680,-60.85161
2,-37.99910,-57.54161
2,-34.58604,-58.76495
2,-34.92351,-57.90527
2,-34.94171,-57.87787
2,-34.92827,-57.95963
2,-40.15329,-71.35672
2,-34.68571,-58.57621
2,-38.71440,-62.25952
2,-32.60842,-60.94687
2,-33.30024,-66.33971
2,-33.01833,-60.87546
2,-45.86109,-67.47668
2,-31.54053,-68.56774
2,-34.57866,-58.45743
2,-31.72672,-60.52405
2,-31.30901,-60.66096
2,-27.51481,-58.78553
2,-34.57540,-58.53584
2,-34.47881,-58.60982
2,-34.36016,-58.81087
2,-34.56294,-58.76665
2,-38.72102,-62.31286
2,-38.04505,-57.57842
2,-34.91289,-57.94997
2,-34.75490,-58.48194
4,-33.89332,-60.55910
2,-33.02855,-60.62812
2,-34.79386,-58.26098
2,-34.67000,-58.48955
2,-34.69233,-58.63754
2,-34.78602,-58.28332
2,-34.53377,-58.57533
2,-34.41901,-58.72992
2,-32.90920,-60.68578
2,-26.13746,-58.16217
2,-34.54956,-58.69839
2,-34.54813,-58.70396
2,-28.47709,-65.77830
2,-28.46574,-65.77982
2,-27.46375,-59.03451
2,-34.53741,-58.72194
5,-34.68197,-58.55624
2,-34.34200,-58.79221
5,-34.68703,-58.56521
